"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","Scenario","climate"
"52661","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2065,0.0311644,"2p6","None"
"52662","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2070,0.0316369,"2p6","None"
"52663","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2075,0.0321995,"2p6","None"
"52664","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2080,0.0328437,"2p6","None"
"52665","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2085,0.0334267,"2p6","None"
"52666","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2090,0.0338362,"2p6","None"
"52667","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2095,0.0340933,"2p6","None"
"52668","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2100,0.0342399,"2p6","None"
"52669","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",1975,0.390789,"2p6","None"
"52670","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",1990,0.253677,"2p6","None"
"52671","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2005,0.254762,"2p6","None"
"52672","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2010,0.217844,"2p6","None"
"52673","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2015,0.211603,"2p6","None"
"52674","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2020,0.212116,"2p6","None"
"52675","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2025,0.212725,"2p6","None"
"52676","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2030,0.213598,"2p6","None"
"52677","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2035,0.21551,"2p6","None"
"52678","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2040,0.22198,"2p6","None"
"52679","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2045,0.226793,"2p6","None"
"52680","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2050,0.230224,"2p6","None"
"52681","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2055,0.23603,"2p6","None"
"52682","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2060,0.24203,"2p6","None"
"52683","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2065,0.247771,"2p6","None"
"52684","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2070,0.250484,"2p6","None"
"52685","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2075,0.25316,"2p6","None"
"52686","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2080,0.255875,"2p6","None"
"52687","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2085,0.258573,"2p6","None"
"52688","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2090,0.260785,"2p6","None"
"52689","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2095,0.262642,"2p6","None"
"52690","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2100,0.264114,"2p6","None"
"52691","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",1975,0.0218409,"2p6","None"
"52692","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",1990,0.0220235,"2p6","None"
"52693","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2005,0.0226875,"2p6","None"
"52694","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2010,0.0225081,"2p6","None"
"52695","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2015,0.0223988,"2p6","None"
"52696","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2020,0.0224245,"2p6","None"
"52697","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2025,0.0224647,"2p6","None"
"52698","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2030,0.022626,"2p6","None"
"52699","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2035,0.0232284,"2p6","None"
"52700","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2040,0.024796,"2p6","None"
"52701","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2045,0.0261775,"2p6","None"
"52702","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2050,0.0272941,"2p6","None"
"52703","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2055,0.0286248,"2p6","None"
"52704","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2060,0.0299357,"2p6","None"
"52705","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2065,0.0311644,"2p6","None"
"52706","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2070,0.0316369,"2p6","None"
"52707","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2075,0.0321995,"2p6","None"
"52708","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2080,0.0328437,"2p6","None"
"52709","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2085,0.0334267,"2p6","None"
"52710","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2090,0.0338362,"2p6","None"
"52711","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2095,0.0340933,"2p6","None"
"52712","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2100,0.0342399,"2p6","None"
"52713","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",1975,0.390789,"2p6","None"
"52714","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",1990,0.253677,"2p6","None"
"52715","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2005,0.254762,"2p6","None"
"52716","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2010,0.217844,"2p6","None"
"52717","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2015,0.211603,"2p6","None"
"52718","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2020,0.212116,"2p6","None"
"52719","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2025,0.212725,"2p6","None"
"52720","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2030,0.213598,"2p6","None"
"52721","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2035,0.21551,"2p6","None"
"52722","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2040,0.22198,"2p6","None"
"52723","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2045,0.226793,"2p6","None"
"52724","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2050,0.230224,"2p6","None"
"52725","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2055,0.23603,"2p6","None"
"52726","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2060,0.24203,"2p6","None"
"52727","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2065,0.247771,"2p6","None"
"52728","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2070,0.250484,"2p6","None"
"52729","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2075,0.25316,"2p6","None"
"52730","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2080,0.255875,"2p6","None"
"52731","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2085,0.258573,"2p6","None"
"52732","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2090,0.260785,"2p6","None"
"52733","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2095,0.262642,"2p6","None"
"52734","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_NonStaples",2100,0.264114,"2p6","None"
"52735","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",1975,0.0218409,"2p6","None"
"52736","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",1990,0.0220235,"2p6","None"
"52737","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2005,0.0226875,"2p6","None"
"52738","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2010,0.0225081,"2p6","None"
"52739","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2015,0.0223988,"2p6","None"
"52740","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2020,0.0224245,"2p6","None"
"52741","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2025,0.0224647,"2p6","None"
"52742","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2030,0.022626,"2p6","None"
"52743","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2035,0.0232284,"2p6","None"
"52744","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2040,0.024796,"2p6","None"
"52745","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2045,0.0261775,"2p6","None"
"52746","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2050,0.0272941,"2p6","None"
"52747","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2055,0.0286248,"2p6","None"
"52748","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2060,0.0299357,"2p6","None"
"52749","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2065,0.0311644,"2p6","None"
"52750","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2070,0.0316369,"2p6","None"
"52751","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2075,0.0321995,"2p6","None"
"52752","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2080,0.0328437,"2p6","None"
"52753","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2085,0.0334267,"2p6","None"
"52754","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2090,0.0338362,"2p6","None"
"52755","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2095,0.0340933,"2p6","None"
"52756","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group6","FoodDemand","FoodDemand_Staples",2100,0.0342399,"2p6","None"
"52757","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",1975,0.390789,"2p6","None"
"52758","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",1990,0.253677,"2p6","None"
"52759","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2005,0.254762,"2p6","None"
"52760","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2010,0.217844,"2p6","None"
"52761","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2015,0.211603,"2p6","None"
"52762","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2020,0.212116,"2p6","None"
"52763","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2025,0.212725,"2p6","None"
"52764","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2030,0.213598,"2p6","None"
"52765","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2035,0.21551,"2p6","None"
"52766","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2040,0.22198,"2p6","None"
"52767","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2045,0.226793,"2p6","None"
"52768","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2050,0.230224,"2p6","None"
"52769","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2055,0.23603,"2p6","None"
"52770","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2060,0.24203,"2p6","None"
"52771","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2065,0.247771,"2p6","None"
"52772","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2070,0.250484,"2p6","None"
"52773","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2075,0.25316,"2p6","None"
"52774","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2080,0.255875,"2p6","None"
"52775","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2085,0.258573,"2p6","None"
"52776","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2090,0.260785,"2p6","None"
"52777","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2095,0.262642,"2p6","None"
"52778","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_NonStaples",2100,0.264114,"2p6","None"
"52779","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",1975,0.0218409,"2p6","None"
"52780","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",1990,0.0220235,"2p6","None"
"52781","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2005,0.0226875,"2p6","None"
"52782","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2010,0.0225081,"2p6","None"
"52783","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2015,0.0223988,"2p6","None"
"52784","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2020,0.0224245,"2p6","None"
"52785","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2025,0.0224647,"2p6","None"
"52786","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2030,0.022626,"2p6","None"
"52787","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2035,0.0232284,"2p6","None"
"52788","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2040,0.024796,"2p6","None"
"52789","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2045,0.0261775,"2p6","None"
"52790","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2050,0.0272941,"2p6","None"
"52791","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2055,0.0286248,"2p6","None"
"52792","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2060,0.0299357,"2p6","None"
"52793","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2065,0.0311644,"2p6","None"
"52794","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2070,0.0316369,"2p6","None"
"52795","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2075,0.0321995,"2p6","None"
"52796","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2080,0.0328437,"2p6","None"
"52797","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2085,0.0334267,"2p6","None"
"52798","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2090,0.0338362,"2p6","None"
"52799","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2095,0.0340933,"2p6","None"
"52800","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group7","FoodDemand","FoodDemand_Staples",2100,0.0342399,"2p6","None"
"52801","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",1975,0.390789,"2p6","None"
"52802","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",1990,0.253677,"2p6","None"
"52803","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2005,0.254762,"2p6","None"
"52804","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2010,0.217844,"2p6","None"
"52805","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2015,0.211603,"2p6","None"
"52806","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2020,0.212116,"2p6","None"
"52807","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2025,0.212725,"2p6","None"
"52808","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2030,0.213598,"2p6","None"
"52809","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2035,0.21551,"2p6","None"
"52810","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2040,0.22198,"2p6","None"
"52811","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2045,0.226793,"2p6","None"
"52812","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2050,0.230224,"2p6","None"
"52813","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2055,0.23603,"2p6","None"
"52814","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2060,0.24203,"2p6","None"
"52815","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2065,0.247771,"2p6","None"
"52816","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2070,0.250484,"2p6","None"
"52817","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2075,0.25316,"2p6","None"
"52818","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2080,0.255875,"2p6","None"
"52819","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2085,0.258573,"2p6","None"
"52820","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2090,0.260785,"2p6","None"
"52821","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2095,0.262642,"2p6","None"
"52822","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_NonStaples",2100,0.264114,"2p6","None"
"52823","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",1975,0.0218409,"2p6","None"
"52824","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",1990,0.0220235,"2p6","None"
"52825","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2005,0.0226875,"2p6","None"
"52826","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2010,0.0225081,"2p6","None"
"52827","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2015,0.0223988,"2p6","None"
"52828","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2020,0.0224245,"2p6","None"
"52829","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2025,0.0224647,"2p6","None"
"52830","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2030,0.022626,"2p6","None"
"52831","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2035,0.0232284,"2p6","None"
"52832","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2040,0.024796,"2p6","None"
"52833","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2045,0.0261775,"2p6","None"
"52834","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2050,0.0272941,"2p6","None"
"52835","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2055,0.0286248,"2p6","None"
"52836","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2060,0.0299357,"2p6","None"
"52837","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2065,0.0311644,"2p6","None"
"52838","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2070,0.0316369,"2p6","None"
"52839","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2075,0.0321995,"2p6","None"
"52840","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2080,0.0328437,"2p6","None"
"52841","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2085,0.0334267,"2p6","None"
"52842","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2090,0.0338362,"2p6","None"
"52843","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2095,0.0340933,"2p6","None"
"52844","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group8","FoodDemand","FoodDemand_Staples",2100,0.0342399,"2p6","None"
"52845","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",1975,0.390789,"2p6","None"
"52846","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",1990,0.253677,"2p6","None"
"52847","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2005,0.254762,"2p6","None"
"52848","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2010,0.217844,"2p6","None"
"52849","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2015,0.211603,"2p6","None"
"52850","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2020,0.212116,"2p6","None"
"52851","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2025,0.212725,"2p6","None"
"52852","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2030,0.213598,"2p6","None"
"52853","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2035,0.21551,"2p6","None"
"52854","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2040,0.22198,"2p6","None"
"52855","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2045,0.226793,"2p6","None"
"52856","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2050,0.230224,"2p6","None"
"52857","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2055,0.23603,"2p6","None"
"52858","2005$/Mcal/day","Reference","Mexico","FoodDemand_Group9","FoodDemand","FoodDemand_NonStaples",2060,0.24203,"2p6","None"
