"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","Scenario","climate"
"35798","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2010,1.34476,"BECCS","None"
"35799","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2015,1.33959,"BECCS","None"
"35800","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2020,1.33348,"BECCS","None"
"35801","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2025,1.32399,"BECCS","None"
"35802","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2030,1.31521,"BECCS","None"
"35803","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2035,1.30804,"BECCS","None"
"35804","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2040,1.30229,"BECCS","None"
"35805","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2045,1.29773,"BECCS","None"
"35806","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2050,1.29408,"BECCS","None"
"35807","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2055,1.29083,"BECCS","None"
"35808","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2060,1.28781,"BECCS","None"
"35809","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2065,1.28499,"BECCS","None"
"35810","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2070,1.28256,"BECCS","None"
"35811","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2075,1.28055,"BECCS","None"
"35812","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2080,1.27881,"BECCS","None"
"35813","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2085,1.27726,"BECCS","None"
"35814","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2090,1.27586,"BECCS","None"
"35815","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2095,1.27458,"BECCS","None"
"35816","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group10","FoodDemand","FoodDemand_Staples",2100,1.27345,"BECCS","None"
"35817","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1975,1.0316,"BECCS","None"
"35818","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",1990,1.18608,"BECCS","None"
"35819","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2005,0.904012,"BECCS","None"
"35820","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2010,1.10528,"BECCS","None"
"35821","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2015,1.11559,"BECCS","None"
"35822","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2020,1.20291,"BECCS","None"
"35823","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2025,1.30456,"BECCS","None"
"35824","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2030,1.40753,"BECCS","None"
"35825","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2035,1.49515,"BECCS","None"
"35826","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2040,1.5719,"BECCS","None"
"35827","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2045,1.64245,"BECCS","None"
"35828","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2050,1.70981,"BECCS","None"
"35829","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2055,1.77533,"BECCS","None"
"35830","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2060,1.84248,"BECCS","None"
"35831","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2065,1.9068,"BECCS","None"
"35832","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2070,1.96486,"BECCS","None"
"35833","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2075,2.01632,"BECCS","None"
"35834","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2080,2.06334,"BECCS","None"
"35835","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2085,2.10758,"BECCS","None"
"35836","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2090,2.14962,"BECCS","None"
"35837","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2095,2.18653,"BECCS","None"
"35838","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_NonStaples",2100,2.21985,"BECCS","None"
"35839","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1975,1.80071,"BECCS","None"
"35840","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",1990,1.68437,"BECCS","None"
"35841","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2005,2.09319,"BECCS","None"
"35842","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2010,1.53639,"BECCS","None"
"35843","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2015,1.53587,"BECCS","None"
"35844","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2020,1.50944,"BECCS","None"
"35845","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2025,1.48077,"BECCS","None"
"35846","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2030,1.45407,"BECCS","None"
"35847","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2035,1.43302,"BECCS","None"
"35848","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2040,1.41574,"BECCS","None"
"35849","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2045,1.40099,"BECCS","None"
"35850","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2050,1.38833,"BECCS","None"
"35851","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2055,1.377,"BECCS","None"
"35852","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2060,1.36659,"BECCS","None"
"35853","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2065,1.35725,"BECCS","None"
"35854","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2070,1.34929,"BECCS","None"
"35855","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2075,1.34259,"BECCS","None"
"35856","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2080,1.33675,"BECCS","None"
"35857","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2085,1.33151,"BECCS","None"
"35858","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2090,1.32675,"BECCS","None"
"35859","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2095,1.3227,"BECCS","None"
"35860","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group2","FoodDemand","FoodDemand_Staples",2100,1.31918,"BECCS","None"
"35861","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1975,1.14275,"BECCS","None"
"35862","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",1990,1.29988,"BECCS","None"
"35863","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2005,1.03062,"BECCS","None"
"35864","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2010,1.22271,"BECCS","None"
"35865","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2015,1.22226,"BECCS","None"
"35866","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2020,1.31928,"BECCS","None"
"35867","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2025,1.41243,"BECCS","None"
"35868","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2030,1.51705,"BECCS","None"
"35869","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2035,1.61443,"BECCS","None"
"35870","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2040,1.69951,"BECCS","None"
"35871","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2045,1.77226,"BECCS","None"
"35872","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2050,1.83518,"BECCS","None"
"35873","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2055,1.89275,"BECCS","None"
"35874","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2060,1.95576,"BECCS","None"
"35875","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2065,2.01896,"BECCS","None"
"35876","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2070,2.07555,"BECCS","None"
"35877","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2075,2.12598,"BECCS","None"
"35878","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2080,2.17109,"BECCS","None"
"35879","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2085,2.21316,"BECCS","None"
"35880","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2090,2.25318,"BECCS","None"
"35881","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2095,2.29326,"BECCS","None"
"35882","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_NonStaples",2100,2.32893,"BECCS","None"
"35883","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",1975,1.76314,"BECCS","None"
"35884","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",1990,1.65654,"BECCS","None"
"35885","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2005,2.0517,"BECCS","None"
"35886","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2010,1.50199,"BECCS","None"
"35887","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2015,1.50378,"BECCS","None"
"35888","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2020,1.47786,"BECCS","None"
"35889","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2025,1.45461,"BECCS","None"
"35890","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2030,1.43049,"BECCS","None"
"35891","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2035,1.40989,"BECCS","None"
"35892","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2040,1.39315,"BECCS","None"
"35893","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2045,1.37978,"BECCS","None"
"35894","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2050,1.36927,"BECCS","None"
"35895","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2055,1.3603,"BECCS","None"
"35896","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2060,1.35155,"BECCS","None"
"35897","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2065,1.34331,"BECCS","None"
"35898","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2070,1.33631,"BECCS","None"
"35899","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2075,1.33038,"BECCS","None"
"35900","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2080,1.3253,"BECCS","None"
"35901","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2085,1.32076,"BECCS","None"
"35902","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2090,1.31663,"BECCS","None"
"35903","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2095,1.31265,"BECCS","None"
"35904","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group3","FoodDemand","FoodDemand_Staples",2100,1.30925,"BECCS","None"
"35905","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",1975,1.22526,"BECCS","None"
"35906","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",1990,1.38617,"BECCS","None"
"35907","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2005,1.147,"BECCS","None"
"35908","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2010,1.31905,"BECCS","None"
"35909","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2015,1.30051,"BECCS","None"
"35910","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2020,1.4045,"BECCS","None"
"35911","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2025,1.50537,"BECCS","None"
"35912","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2030,1.61327,"BECCS","None"
"35913","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2035,1.70994,"BECCS","None"
"35914","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2040,1.79148,"BECCS","None"
"35915","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2045,1.85618,"BECCS","None"
"35916","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2050,1.91857,"BECCS","None"
"35917","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2055,1.98193,"BECCS","None"
"35918","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2060,2.04117,"BECCS","None"
"35919","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2065,2.09952,"BECCS","None"
"35920","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2070,2.15585,"BECCS","None"
"35921","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2075,2.20475,"BECCS","None"
"35922","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2080,2.24893,"BECCS","None"
"35923","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2085,2.28944,"BECCS","None"
"35924","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2090,2.32745,"BECCS","None"
"35925","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2095,2.36323,"BECCS","None"
"35926","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_NonStaples",2100,2.40019,"BECCS","None"
"35927","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",1975,1.73788,"BECCS","None"
"35928","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",1990,1.63765,"BECCS","None"
"35929","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2005,2.01815,"BECCS","None"
"35930","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2010,1.47692,"BECCS","None"
"35931","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2015,1.48253,"BECCS","None"
"35932","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2020,1.45722,"BECCS","None"
"35933","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2025,1.43443,"BECCS","None"
"35934","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2030,1.41196,"BECCS","None"
"35935","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2035,1.39338,"BECCS","None"
"35936","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2040,1.37866,"BECCS","None"
"35937","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2045,1.36753,"BECCS","None"
"35938","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2050,1.35789,"BECCS","None"
"35939","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2055,1.34888,"BECCS","None"
"35940","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2060,1.34127,"BECCS","None"
"35941","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2065,1.3342,"BECCS","None"
"35942","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2070,1.32773,"BECCS","None"
"35943","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2075,1.32237,"BECCS","None"
"35944","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2080,1.31773,"BECCS","None"
"35945","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2085,1.31364,"BECCS","None"
"35946","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2090,1.30995,"BECCS","None"
"35947","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2095,1.3066,"BECCS","None"
"35948","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group4","FoodDemand","FoodDemand_Staples",2100,1.3033,"BECCS","None"
"35949","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",1975,1.30706,"BECCS","None"
"35950","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",1990,1.46293,"BECCS","None"
"35951","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2005,1.23582,"BECCS","None"
"35952","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2010,1.40549,"BECCS","None"
"35953","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2015,1.371,"BECCS","None"
"35954","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2020,1.48732,"BECCS","None"
"35955","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2025,1.5889,"BECCS","None"
"35956","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2030,1.69886,"BECCS","None"
"35957","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2035,1.78745,"BECCS","None"
"35958","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2040,1.86463,"BECCS","None"
"35959","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2045,1.93555,"BECCS","None"
"35960","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2050,1.99493,"BECCS","None"
"35961","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2055,2.05032,"BECCS","None"
"35962","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2060,2.11414,"BECCS","None"
"35963","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2065,2.17089,"BECCS","None"
"35964","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2070,2.22276,"BECCS","None"
"35965","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2075,2.27073,"BECCS","None"
"35966","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2080,2.31365,"BECCS","None"
"35967","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2085,2.35276,"BECCS","None"
"35968","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2090,2.38955,"BECCS","None"
"35969","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2095,2.42363,"BECCS","None"
"35970","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_NonStaples",2100,2.45573,"BECCS","None"
"35971","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",1975,1.71499,"BECCS","None"
"35972","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",1990,1.62227,"BECCS","None"
"35973","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2005,1.9953,"BECCS","None"
"35974","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2010,1.4566,"BECCS","None"
"35975","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2015,1.46492,"BECCS","None"
"35976","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2020,1.43894,"BECCS","None"
"35977","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2025,1.41797,"BECCS","None"
"35978","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2030,1.397,"BECCS","None"
"35979","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2035,1.38116,"BECCS","None"
"35980","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2040,1.36809,"BECCS","None"
"35981","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2045,1.35686,"BECCS","None"
"35982","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2050,1.34826,"BECCS","None"
"35983","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2055,1.34078,"BECCS","None"
"35984","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2060,1.33315,"BECCS","None"
"35985","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2065,1.3267,"BECCS","None"
"35986","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2070,1.32107,"BECCS","None"
"35987","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2075,1.31611,"BECCS","None"
"35988","Kcal/per/day","Reference","Europe_Eastern","FoodDemand_Group5","FoodDemand","FoodDemand_Staples",2080,1.31184,"BECCS","None"
