"","L106.income_distributions.region","L106.income_distributions.gcam.consumer","L106.income_distributions.subregional.population.share","L106.income_distributions.subregional.income.share","L106.income_distributions.year"
"539","Central America and Caribbean","d4",0.1,0.045021404,1975
"540","Africa_Eastern","d1",0.1,0.021367822,2060
"541","Southeast Asia","d7",0.1,0.084775484,1975
"542","Africa_Eastern","d9",0.1,0.157412349,1975
"543","Colombia","d2",0.1,0.021373079,2010
"544","Southeast Asia","d1",0.1,0.014372458,2040
"545","Pakistan","d6",0.1,0.076935892,1990
"546","Africa_Eastern","d2",0.1,0.033665211,2050
"547","Africa_Eastern","d8",0.1,0.117269867,2020
"548","Southeast Asia","d2",0.1,0.022917915,2025
"549","Africa_Southern","d2",0.1,0.025991422,2055
"550","Africa_Eastern","d5",0.1,0.064902362,2035
"551","India","d6",0.1,0.068606861,2005
"552","Africa_Western","d8",0.1,0.112961678,1990
"553","South America_Southern","d4",0.1,0.039462811,1975
"554","Brazil","d1",0.1,0.010424836,2040
"555","Central America and Caribbean","d4",0.1,0.03825377,2005
"556","Mexico","d3",0.1,0.025131635,1975
"557","India","d3",0.1,0.053389555,2010
"558","Colombia","d1",0.1,0.010363018,2045
"559","Africa_Western","d4",0.1,0.044839976,2035
"560","Europe_Non_EU","d1",0.1,0.016108295,2005
"561","South Africa","d2",0.1,0.010852119,2035
"562","Africa_Western","d7",0.1,0.090739676,2005
"563","South Asia","d7",0.1,0.085797324,2010
"564","Brazil","d3",0.1,0.023591849,1990
"565","Central Asia","d2",0.1,0.023699105,2020
"566","India","d4",0.1,0.033700544,2025
"567","India","d2",0.1,0.007042685,2075
"568","South Africa","d1",0.1,0.004611532,2080
"569","South Asia","d5",0.1,0.063419257,2025
"570","Africa_Southern","d6",0.1,0.062322386,2030
"571","Africa_Western","d2",0.1,0.025333595,2050
"572","South Asia","d8",0.1,0.108697035,2005
"573","Africa_Eastern","d4",0.1,0.054340627,2040
"574","Europe_Eastern","d1",0.1,0.028646911,2015
"575","South Asia","d3",0.1,0.043584083,2035
"576","Africa_Southern","d1",0.1,0.015018251,2070
"577","Pakistan","d4",0.1,0.064231199,2005
"578","Africa_Eastern","d3",0.1,0.043972388,2045
"579","Africa_Western","d5",0.1,0.05628879,2030
"580","South Africa","d3",0.1,0.017058461,2020
"581","Pakistan","d5",0.1,0.076092412,2020
"582","Africa_Western","d1",0.1,0.017190048,2060
"583","Africa_Western","d8",0.1,0.122822302,1975
"584","Indonesia","d1",0.1,0.024043668,2015
"585","India","d3",0.1,0.019208624,2040
"586","South America_Northern","d1",0.1,0.014049739,1975
"587","Pakistan","d3",0.1,0.059346724,2010
"588","South Asia","d7",0.1,0.083005,2015
"589","Colombia","d3",0.1,0.033587345,1990
"590","South Asia","d4",0.1,0.053413894,2030
"591","Africa_Western","d6",0.1,0.070533093,2025
"592","Central Asia","d4",0.1,0.039646242,2005
"593","Pakistan","d3",0.1,0.058537278,2015
"594","Southeast Asia","d3",0.1,0.027715403,2010
"595","Central America and Caribbean","d2",0.1,0.019808961,2035
"596","South Asia","d9",0.1,0.164062951,1990
"597","South America_Southern","d1",0.1,0.01245422,2030
"598","Africa_Northern","d3",0.1,0.033667328,1975
"599","China","d3",0.1,0.044594499,2005
"600","Southeast Asia","d3",0.1,0.029992899,2020
"601","Africa_Southern","d7",0.1,0.074931946,2025
"602","Pakistan","d4",0.1,0.067697071,2025
"603","South Africa","d4",0.1,0.02658722,1990
"604","Central America and Caribbean","d3",0.1,0.026247401,2025
"605","Central America and Caribbean","d4",0.1,0.037294304,2010
"606","Europe_Eastern","d1",0.1,0.029063641,2010
"607","Central Asia","d3",0.1,0.03833889,1990
"608","Indonesia","d7",0.1,0.097507573,1975
"609","Indonesia","d1",0.1,0.021099278,2030
"610","Brazil","d1",0.1,0.010408659,2045
"611","Southeast Asia","d4",0.1,0.033575481,2005
"612","Brazil","d2",0.1,0.021301065,2005
"613","Africa_Western","d7",0.1,0.089788166,2020
"614","Middle East","d1",0.1,0.01139079,2040
"615","South Asia","d1",0.1,0.023541865,2055
"616","Africa_Southern","d3",0.1,0.035262199,2050
"617","Africa_Southern","d8",0.1,0.107445769,2005
"618","South Asia","d7",0.1,0.086391367,2020
"619","South Africa","d1",0.1,0.004628244,2085
"620","India","d5",0.1,0.055077108,2015
"621","India","d3",0.1,0.004584952,2100
"622","Africa_Eastern","d9",0.1,0.168563808,1990
"623","Indonesia","d2",0.1,0.035546351,2020
"624","Indonesia","d3",0.1,0.057811545,1990
"625","Southeast Asia","d6",0.1,0.057750534,1990
"626","Africa_Northern","d1",0.1,0.026877318,2005
"627","Colombia","d1",0.1,0.010279345,2050
"628","India","d2",0.1,0.006929358,2080
"629","South Africa","d4",0.1,0.021630663,2015
"630","Pakistan","d3",0.1,0.059440434,2030
"631","Central Asia","d4",0.1,0.035572983,2010
"632","South America_Southern","d2",0.1,0.023369027,2010
"633","Pakistan","d2",0.1,0.050069203,2035
"634","Colombia","d5",0.1,0.047330637,1975
"635","South Asia","d2",0.1,0.034030348,2045
"636","Africa_Western","d7",0.1,0.087636069,2010
"637","India","d9",0.1,0.143478665,1990
"638","Africa_Western","d7",0.1,0.087205988,2015
"639","Africa_Southern","d4",0.1,0.04434436,2045
"640","South Africa","d2",0.1,0.010962372,2040
"641","Pakistan","d1",0.1,0.035077053,2045
"642","India","d4",0.1,0.0617372,2010
"643","India","d5",0.1,0.049248044,2020
"644","Taiwan","d2",0.1,0.051280504,1975
"645","Pakistan","d7",0.1,0.090963293,1990
"646","India","d3",0.1,0.018148168,2045
"647","Central America and Caribbean","d1",0.1,0.012660128,2055
"648","Central Asia","d1",0.1,0.015581336,2035
"649","Southeast Asia","d1",0.1,0.014956589,2045
"650","South America_Southern","d3",0.1,0.028826942,2005
"651","Pakistan","d6",0.1,0.085710196,2020
"652","Africa_Southern","d5",0.1,0.053703941,2040
"653","Pakistan","d5",0.1,0.072862221,2005
"654","Africa_Northern","d2",0.1,0.034823852,1990
"655","Africa_Eastern","d7",0.1,0.093981595,2030
"656","Southeast Asia","d2",0.1,0.023183161,2030
"657","India","d1",0.1,0.006538429,2085
"658","Brazil","d1",0.1,0.010402249,2050
"659","India","d4",0.1,0.03170711,2030
"660","Pakistan","d9",0.1,0.147163614,1975
"661","Middle East","d2",0.1,0.018704277,2020
"662","Africa_Eastern","d6",0.1,0.077884616,2035
"663","Africa_Western","d3",0.1,0.036033866,2045
"664","South Asia","d6",0.1,0.07447412,2025
"665","South Africa","d1",0.1,0.004647803,2090
"666","Pakistan","d4",0.1,0.067981869,2010
"667","Africa_Northern","d1",0.1,0.028523671,2020
"668","Africa_Eastern","d8",0.1,0.117945062,2025
"669","Mexico","d1",0.1,0.017451147,2015
"670","Colombia","d3",0.1,0.031585786,2005
"671","Middle East","d2",0.1,0.017084087,1990
"672","Pakistan","d5",0.1,0.076276687,2025
"673","Africa_Southern","d8",0.1,0.097864576,2020
"674","South Africa","d2",0.1,0.028744801,1975
"675","Pakistan","d4",0.1,0.067453352,2015
"676","South Africa","d3",0.1,0.017184366,2025
"677","Colombia","d2",0.1,0.022621272,2020
"678","Africa_Eastern","d1",0.1,0.021958545,2065
"679","Middle East","d2",0.1,0.015606847,1975
"680","China","d2",0.1,0.030918335,2010
"681","Brazil","d4",0.1,0.033820583,1975
"682","South America_Southern","d4",0.1,0.043368815,1990
"683","Africa_Southern","d6",0.1,0.066099644,2035
"684","Central Asia","d4",0.1,0.033728473,2015
"685","South Asia","d3",0.1,0.043962647,2040
"686","Africa_Western","d4",0.1,0.045637402,2040
"687","Colombia","d1",0.1,0.010190562,2055
"688","Europe_Non_EU","d3",0.1,0.038127501,1975
"689","Central America and Caribbean","d4",0.1,0.038177217,2015
"690","Africa_Eastern","d5",0.1,0.065930266,2040
"691","South Asia","d5",0.1,0.063341668,2030
"692","South Africa","d5",0.1,0.027058203,2005
"693","Europe_Eastern","d1",0.1,0.027299518,1975
"694","Africa_Eastern","d2",0.1,0.034386772,2055
"695","Southeast Asia","d8",0.1,0.109319956,1975
"696","India","d2",0.1,0.006963731,2085
"697","Africa_Eastern","d9",0.1,0.173177037,2005
"698","Africa_Southern","d2",0.1,0.027092098,2060
"699","China","d1",0.1,0.022432059,2015
"700","Mexico","d1",0.1,0.015441154,2020
"701","South Asia","d4",0.1,0.053627244,2035
"702","India","d7",0.1,0.087408741,2005
"703","Africa_Western","d5",0.1,0.056752413,2035
"704","India","d3",0.1,0.017047948,2050
"705","Central America and Caribbean","d5",0.1,0.056386187,1990
"706","Southeast Asia","d3",0.1,0.031131823,2015
"707","South Africa","d5",0.1,0.02550255,2010
"708","South America_Southern","d1",0.1,0.013062095,2035
"709","Brazil","d1",0.1,0.010402988,2055
"710","Central Asia","d2",0.1,0.023961042,2025
"711","Central America and Caribbean","d5",0.1,0.059976039,1975
"712","Central America and Caribbean","d2",0.1,0.020916745,2040
"713","Pakistan","d4",0.1,0.068031656,2030
"714","Europe_Non_EU","d1",0.1,0.018533723,2010
"715","South America_Southern","d5",0.1,0.051106772,1975
"716","Middle East","d1",0.1,0.012303438,2045
"717","Africa_Northern","d4",0.1,0.040575108,1975
"718","Indonesia","d4",0.1,0.067169803,1990
"719","Colombia","d2",0.1,0.024063235,2015
"720","China","d10",0.1,0.236503307,1975
"721","India","d1",0.1,0.005874987,2095
"722","South Africa","d1",0.1,0.004670077,2095
"723","Africa_Southern","d1",0.1,0.015697443,2075
"724","Central America and Caribbean","d3",0.1,0.027588586,2030
"725","South Africa","d2",0.1,0.011102899,2045
"726","Africa_Western","d6",0.1,0.070784273,2030
"727","Central America and Caribbean","d4",0.1,0.036455674,2020
"728","Africa_Eastern","d4",0.1,0.055480388,2045
"729","Africa_Southern","d8",0.1,0.107897586,2010
"730","Mexico","d2",0.1,0.025675592,1990
"731","Indonesia","d8",0.1,0.117535524,1975
"732","Argentina","d1",0.1,0.016272226,2015
"733","Central America and Caribbean","d5",0.1,0.050011462,2005
"734","Africa_Southern","d7",0.1,0.079598131,2030
"735","South Asia","d8",0.1,0.110895292,2010
"736","Indonesia","d2",0.1,0.046154963,2005
"737","Africa_Western","d2",0.1,0.026604757,2055
"738","South Asia","d8",0.1,0.104111128,2015
"739","Pakistan","d6",0.1,0.082089281,2005
"740","India","d2",0.1,0.00598293,2095
"741","Central Asia","d5",0.1,0.049505367,2005
"742","India","d5",0.1,0.070554419,2010
"743","Southeast Asia","d3",0.1,0.030778216,2025
"744","Southeast Asia","d4",0.1,0.034513816,2010
"745","Africa_Eastern","d3",0.1,0.045274292,2050
"746","China","d4",0.1,0.055074371,2005
"747","Africa_Western","d1",0.1,0.018088929,2065
"748","Pakistan","d7",0.1,0.097609896,2020
"749","Indonesia","d1",0.1,0.021358119,2035
"750","Colombia","d4",0.1,0.042870915,1990
"751","Colombia","d2",0.1,0.022291705,2025
"752","Europe_Non_EU","d2",0.1,0.032379435,1990
"753","Southeast Asia","d4",0.1,0.037593693,2020
"754","Middle East","d2",0.1,0.018930268,2025
"755","Argentina","d1",0.1,0.017149143,2010
"756","Africa_Western","d7",0.1,0.09018629,2025
"757","Pakistan","d5",0.1,0.076577355,2010
"758","Africa_Southern","d8",0.1,0.1097894,2015
"759","Middle East","d2",0.1,0.018049389,2005
"760","Pakistan","d3",0.1,0.059872392,2035
"761","Brazil","d4",0.1,0.031659547,1990
"762","Europe_Eastern","d2",0.1,0.042628884,2005
"763","Africa_Eastern","d9",0.1,0.169652814,2010
"764","Pakistan","d6",0.1,0.085828292,2025
"765","Argentina","d1",0.1,0.023025127,1975
"766","India","d3",0.1,0.015909453,2055
"767","India","d4",0.1,0.005652989,2100
"768","Colombia","d3",0.1,0.030109033,2010
"769","Colombia","d1",0.1,0.010095906,2060
"770","India","d4",0.1,0.030399881,2035
"771","South Asia","d1",0.1,0.025084177,2060
"772","Southeast Asia","d2",0.1,0.023489743,2035
"773","India","d6",0.1,0.068761058,2015
"774","Pakistan","d5",0.1,0.07639127,2015
"775","Africa_Eastern","d9",0.1,0.168848392,2015
"776","Africa_Western","d8",0.1,0.124559525,2005
"777","Pakistan","d2",0.1,0.050892155,2040
"778","Southeast Asia","d1",0.1,0.015662611,2050
"779","Africa_Southern","d3",0.1,0.036744266,2055
"780","India","d5",0.1,0.046353905,2025
"781","Africa_Eastern","d9",0.1,0.166307571,2020
"782","Central Asia","d4",0.1,0.049527797,1990
"783","Brazil","d1",0.1,0.010408492,2060
"784","South Africa","d1",0.1,0.004695284,2100
"785","Africa_Southern","d9",0.1,0.173958882,1975
"786","Indonesia","d2",0.1,0.039977686,2010
"787","South Asia","d2",0.1,0.035512191,2050
"788","Southeast Asia","d5",0.1,0.043329395,2005
"789","South Asia","d7",0.1,0.087438017,2025
"790","Central Asia","d1",0.1,0.016570906,2040
"791","Africa_Northern","d1",0.1,0.029465641,2010
"792","Argentina","d2",0.1,0.029985007,1990
"793","Taiwan","d3",0.1,0.062660075,1975
"794","Pakistan","d8",0.1,0.111270425,1990
"795","Brazil","d2",0.1,0.022730558,2020
"796","Mexico","d4",0.1,0.035724687,1975
"797","Central Asia","d3",0.1,0.033262345,2020
"798","Middle East","d2",0.1,0.017588727,2010
"799","South Africa","d3",0.1,0.017357159,2030
"800","Central America and Caribbean","d1",0.1,0.01359106,2060
"801","India","d1",0.1,0.007150332,2090
"802","Central America and Caribbean","d5",0.1,0.049445336,2010
"803","Central Asia","d2",0.1,0.04193041,1975
"804","Africa_Northern","d1",0.1,0.029241424,2015
"805","Pakistan","d1",0.1,0.036139068,2050
"806","Africa_Western","d8",0.1,0.117858962,2020
"807","India","d2",0.1,0.007188426,2090
"808","Africa_Southern","d4",0.1,0.046099448,2050
"809","Indonesia","d3",0.1,0.04598173,2020
"810","Europe_Eastern","d1",0.1,0.029226336,2020
"811","South America_Northern","d1",0.1,0.023612441,2020
"812","South Africa","d2",0.1,0.011195339,2050
"813","Pakistan","d5",0.1,0.0765751,2030
"814","Brazil","d2",0.1,0.024099875,2010
"815","Africa_Eastern","d7",0.1,0.094776549,2035
"816","South Asia","d8",0.1,0.11311612,2020
"817","India","d3",0.1,0.014731512,2060
"818","South America_Southern","d2",0.1,0.023066116,2020
"819","Indonesia","d2",0.1,0.035627547,2025
"820","Africa_Southern","d5",0.1,0.056453748,2045
"821","Africa_Northern","d1",0.1,0.028788252,2025
"822","Russia","d1",0.1,0.018089922,2005
"823","South Asia","d6",0.1,0.074699148,2030
"824","Mexico","d1",0.1,0.016162773,2025
"825","Indonesia","d5",0.1,0.07669519,1990
"826","Africa_Southern","d8",0.1,0.103044781,2025
"827","South America_Southern","d2",0.1,0.026525038,2015
"828","Africa_Eastern","d8",0.1,0.118356547,2030
"829","Colombia","d6",0.1,0.061781158,1975
"830","Africa_Southern","d9",0.1,0.180464407,1990
"831","Middle East","d2",0.1,0.017604353,2015
"832","Europe_Eastern","d1",0.1,0.035799077,1990
"833","South Korea","d1",0.1,0.026762211,1975
"834","South Korea","d1",0.1,0.026762211,1990
"835","South America_Northern","d2",0.1,0.025565915,1990
"836","Africa_Western","d3",0.1,0.036844548,2050
"837","Africa_Eastern","d6",0.1,0.079071306,2040
"838","Colombia","d2",0.1,0.02206199,2030
"839","South Asia","d3",0.1,0.044921317,2045
"840","Africa_Southern","d6",0.1,0.068989718,2040
"841","South America_Northern","d1",0.1,0.021488772,2015
"842","Africa_Northern","d3",0.1,0.04462148,1990
"843","South America_Northern","d2",0.1,0.024701662,2005
"844","Brazil","d2",0.1,0.02460123,2015
"845","Central Asia","d5",0.1,0.047601145,2010
"846","India","d6",0.1,0.080495029,2010
"847","Southeast Asia","d7",0.1,0.078293679,1990
"848","South Africa","d4",0.1,0.024877236,2020
"849","Brazil","d3",0.1,0.029501475,2005
"850","South Africa","d5",0.1,0.029250076,2015
"851","South Asia","d5",0.1,0.064167736,2035
"852","Africa_Western","d9",0.1,0.172306945,1990
"853","Middle East","d1",0.1,0.013396253,2050
"854","Brazil","d1",0.1,0.010417842,2065
"855","Pakistan","d6",0.1,0.086133128,2010
"856","Pakistan","d7",0.1,0.094764796,2005
"857","South America_Southern","d1",0.1,0.013756377,2040
"858","India","d3",0.1,0.008481962,2085
"859","Colombia","d1",0.1,0.009995964,2065
"860","India","d3",0.1,0.013521744,2065
"861","India","d6",0.1,0.064998692,2020
"862","Africa_Western","d9",0.1,0.180658813,1975
"863","Central America and Caribbean","d4",0.1,0.037372677,2025
"864","South Asia","d4",0.1,0.054571851,2040
"865","Africa_Western","d4",0.1,0.046457638,2045
"866","South Africa","d5",0.1,0.03811987,1990
"867","Europe_Non_EU","d4",0.1,0.047502838,1975
"868","Pakistan","d4",0.1,0.068442836,2035
"869","Africa_Eastern","d1",0.1,0.022538249,2070
"870","Middle East","d2",0.1,0.019486146,2030
"871","Pakistan","d7",0.1,0.097639035,2025
"872","Pakistan","d8",0.1,0.114069699,2020
"873","China","d1",0.1,0.022200656,2020
"874","Africa_Southern","d7",0.1,0.083271677,2035
"875","Europe_Non_EU","d1",0.1,0.017726042,2015
"876","Colombia","d4",0.1,0.040681693,2005
"877","South Asia","d9",0.1,0.165370904,2005
"878","Central America and Caribbean","d2",0.1,0.022217694,2045
"879","Pakistan","d6",0.1,0.086346443,2015
"880","Africa_Western","d5",0.1,0.057599337,2040
"881","South America_Northern","d1",0.1,0.023231228,2010
"882","Africa_Eastern","d5",0.1,0.066956056,2045
"883","India","d3",0.1,0.012285225,2070
"884","Europe_Non_EU","d1",0.1,0.017116367,2020
"885","Central America and Caribbean","d3",0.1,0.02934743,2035
"886","India","d3",0.1,0.009763555,2080
"887","Africa_Western","d8",0.1,0.12106753,2010
"888","India","d4",0.1,0.029112628,2040
"889","Africa_Western","d8",0.1,0.12042308,2015
"890","Southeast Asia","d4",0.1,0.038722178,2015
"891","South America_Southern","d4",0.1,0.039103762,2005
"892","South America_Southern","d5",0.1,0.055640266,1990
"893","Africa_Southern","d2",0.1,0.02810597,2065
"894","South America_Southern","d3",0.1,0.032753241,2010
"895","Indonesia","d2",0.1,0.036654726,2015
"896","India","d3",0.1,0.011031697,2075
"897","Brazil","d2",0.1,0.022386945,2025
"898","China","d5",0.1,0.066362052,2005
"899","Africa_Western","d6",0.1,0.071434781,2035
"900","Indonesia","d3",0.1,0.056189685,2005
"901","Africa_Eastern","d2",0.1,0.035421701,2060
"902","Central America and Caribbean","d6",0.1,0.074871959,1975
"903","Southeast Asia","d3",0.1,0.031651076,2030
"904","Central Asia","d2",0.1,0.024964106,2030
"905","South Africa","d2",0.1,0.011286091,2055
"906","South Africa","d3",0.1,0.038259942,1975
"907","Indonesia","d1",0.1,0.02158231,2040
"908","Africa_Southern","d1",0.1,0.016382558,2080
"909","Pakistan","d6",0.1,0.086071589,2030
"910","South Africa","d3",0.1,0.017477468,2035
"911","China","d3",0.1,0.040972076,2010
"912","South America_Northern","d1",0.1,0.023889744,2025
"913","South Africa","d6",0.1,0.035373402,2005
"914","Central America and Caribbean","d6",0.1,0.072494023,1990
"915","Southeast Asia","d2",0.1,0.024062937,2040
"916","Brazil","d5",0.1,0.044855173,1975
"917","India","d3",0.1,0.008209041,2090
"918","Central America and Caribbean","d5",0.1,0.050282664,2015
"919","South America_Southern","d6",0.1,0.065122606,1975
"920","Taiwan","d4",0.1,0.072699996,1975
"921","Africa_Northern","d5",0.1,0.051732307,1975
"922","India","d5",0.1,0.04403873,2030
"923","Europe_Eastern","d2",0.1,0.045959255,2015
"924","Brazil","d1",0.1,0.010428683,2070
"925","India","d3",0.1,0.007480121,2095
"926","EU-12","d1",0.1,0.031096814,1990
"927","Pakistan","d3",0.1,0.060714869,2040
"928","Africa_Western","d7",0.1,0.09038588,2030
"929","Africa_Eastern","d4",0.1,0.056981152,2050
"930","Colombia","d5",0.1,0.053345735,1990
"931","Southeast Asia","d1",0.1,0.01650561,2055
"932","Colombia","d2",0.1,0.021929384,2035
"933","India","d8",0.1,0.115411541,2005
"934","Indonesia","d6",0.1,0.087005617,1990
"935","Central Asia","d1",0.1,0.017668699,2045
"936","South Asia","d10",0.1,0.315256607,1975
"937","Indonesia","d9",0.1,0.151339744,1975
"938","Colombia","d1",0.1,0.009888044,2070
"939","Southeast Asia","d4",0.1,0.039216241,2025
"940","Central Asia","d5",0.1,0.059851316,1990
"941","Africa_Northern","d2",0.1,0.040731541,2005
"942","Europe_Eastern","d2",0.1,0.045457692,2010
"943","Central Asia","d5",0.1,0.046120275,2015
"944","India","d10",0.1,0.339711514,1975
"945","Africa_Western","d2",0.1,0.028056902,2060
"946","Africa_Southern","d9",0.1,0.164851669,2005
"947","Africa_Eastern","d9",0.1,0.166023179,2025
"948","Africa_Eastern","d3",0.1,0.04660307,2055
"949","Africa_Western","d1",0.1,0.019169927,2070
"950","Central America and Caribbean","d6",0.1,0.065389717,2005
"951","Southeast Asia","d5",0.1,0.04452573,2010
"952","India","d4",0.1,0.007741461,2095
"953","Pakistan","d2",0.1,0.052027247,2045
"954","South America_Southern","d2",0.1,0.023072147,2025
"955","Indonesia","d3",0.1,0.048988682,2010
